Order ID,Order Date,State,Region,Category,Sub-Category,Sales,Quantity,Profit
02613-IND,2023-08-15,Tamil Nadu,South,Office Supplies,Binders,13682.32,6,3240.15
02614-IND,2023-11-03,Uttar Pradesh,North,Office Supplies,Pens,597.8,5,109.47
02615-IND,2023-09-09,Uttar Pradesh,North,Technology,Accessories,7848.21,6,847.33
02616-IND,2023-05-10,Karnataka,South,Technology,Accessories,19236.41,4,3331.71
02617-IND,2023-11-29,Rajasthan,North,Technology,Phones,15232.63,6,1473.83
02618-IND,2023-10-29,Karnataka,South,Technology,Accessories,14013.81,8,3246.27
02619-IND,2023-01-09,Karnataka,South,Furniture,Chairs,7190.25,7,1694.81
02620-IND,2023-11-15,Gujarat,West,Technology,Phones,9197.62,3,1879.23
02621-IND,2023-04-10,Rajasthan,North,Technology,Phones,9965.72,4,621.71
02622-IND,2023-03-01,Gujarat,West,Office Supplies,Binders,14989.98,3,2546.06
02623-IND,2023-12-20,Karnataka,South,Technology,Phones,1700.45,9,378.21
02624-IND,2023-10-28,Delhi,North,Technology,Laptops,5053.64,10,495.82
02625-IND,2023-11-29,Uttar Pradesh,North,Furniture,Chairs,4315.23,4,401.57
02626-IND,2023-06-06,Karnataka,South,Furniture,Tables,18215.63,2,5429.74
02627-IND,2023-03-20,Maharashtra,West,Office Supplies,Pens,6525.2,7,1159.23
02628-IND,2023-10-07,Gujarat,West,Technology,Phones,6451.27,8,1638.5
02629-IND,2023-02-26,Rajasthan,North,Furniture,Chairs,15841.7,1,2133.73
02630-IND,2023-11-15,Uttar Pradesh,North,Office Supplies,Pens,13000.96,10,1641.05
02631-IND,2023-10-26,Maharashtra,West,Technology,Accessories,10832.45,6,2539.78
02632-IND,2023-07-08,Karnataka,South,Office Supplies,Paper,6106.06,8,1375.48
02633-IND,2023-09-02,Rajasthan,North,Technology,Accessories,5005.65,3,1458.44
02634-IND,2023-08-06,Tamil Nadu,South,Technology,Accessories,11622.69,9,2803.41
02635-IND,2023-10-02,Delhi,North,Furniture,Chairs,9140.65,7,1060.9
02636-IND,2023-07-27,Delhi,North,Office Supplies,Paper,1740.86,6,518.74
02637-IND,2023-12-22,Maharashtra,West,Office Supplies,Paper,13310.47,9,3467.47
02638-IND,2023-02-05,West Bengal,East,Technology,Laptops,19881.97,4,2980.76
02639-IND,2023-06-28,Maharashtra,West,Furniture,Chairs,15569.63,5,2135.68
02640-IND,2023-02-03,West Bengal,East,Technology,Phones,10391.37,2,2406.07
02641-IND,2023-06-16,Gujarat,West,Technology,Laptops,4729.36,9,940.35
02642-IND,2023-12-03,Maharashtra,West,Technology,Laptops,5796.74,6,434.85
02643-IND,2023-04-23,Karnataka,South,Furniture,Bookcases,3156.41,3,651.82
02644-IND,2023-10-02,Karnataka,South,Office Supplies,Paper,18398.98,1,2475.21
02645-IND,2023-06-17,Tamil Nadu,South,Office Supplies,Paper,12919.26,4,1489.83
02646-IND,2023-07-02,Gujarat,West,Furniture,Tables,8810.09,1,1365.87
02647-IND,2023-04-25,Gujarat,West,Furniture,Tables,5036.93,9,1477.91
02648-IND,2023-08-14,Delhi,North,Furniture,Chairs,14862.72,8,3396.59
02649-IND,2023-12-28,Uttar Pradesh,North,Technology,Phones,10567.64,2,2203.2
02650-IND,2023-04-30,Maharashtra,West,Office Supplies,Pens,2294.09,6,126.36
02651-IND,2023-04-20,Karnataka,South,Furniture,Tables,17963.11,7,4289.02
02652-IND,2023-03-09,Uttar Pradesh,North,Technology,Phones,18957.54,4,3654.62
02653-IND,2023-03-26,Rajasthan,North,Furniture,Chairs,13172.18,7,2636.85
02654-IND,2023-06-29,West Bengal,East,Furniture,Tables,16737.5,1,2595.14
02655-IND,2023-11-21,Maharashtra,West,Office Supplies,Binders,18169.97,6,1075.74
02656-IND,2023-10-24,West Bengal,East,Furniture,Bookcases,10895.95,7,2271.29
02657-IND,2023-05-27,Uttar Pradesh,North,Technology,Accessories,19659.31,10,1200.86
02658-IND,2023-06-08,Gujarat,West,Office Supplies,Pens,14989.34,6,1310.8
02659-IND,2023-01-19,West Bengal,East,Office Supplies,Pens,15272.83,10,1125.92
02660-IND,2023-07-29,Tamil Nadu,South,Office Supplies,Pens,5843.07,7,577.54
02661-IND,2023-08-14,Karnataka,South,Office Supplies,Pens,1722.38,5,224.37
02662-IND,2023-04-29,Delhi,North,Technology,Phones,4268.73,3,893.63
02663-IND,2023-12-14,Maharashtra,West,Furniture,Bookcases,12232.03,1,661.75
02664-IND,2023-09-23,West Bengal,East,Office Supplies,Binders,1157.08,1,189.48
02665-IND,2023-09-10,Maharashtra,West,Office Supplies,Binders,18235.38,10,1678.99
02666-IND,2023-01-11,Rajasthan,North,Furniture,Bookcases,7991.66,2,640.81
02667-IND,2023-08-24,Tamil Nadu,South,Office Supplies,Pens,5684.18,3,328.44
02668-IND,2023-01-16,Karnataka,South,Furniture,Chairs,11058.8,6,2619.36
02669-IND,2023-12-11,West Bengal,East,Office Supplies,Binders,6471.02,2,809.95
02670-IND,2023-08-01,Maharashtra,West,Technology,Phones,15327.51,5,3057.38
02671-IND,2023-04-09,Delhi,North,Technology,Laptops,2012.2,2,459.66
02672-IND,2023-09-19,Karnataka,South,Technology,Phones,4464.42,5,454.48
02673-IND,2023-12-21,Rajasthan,North,Furniture,Tables,19023.16,6,4089.56
02674-IND,2023-12-12,Gujarat,West,Furniture,Tables,10504.12,5,1225.44
02675-IND,2023-11-02,Rajasthan,North,Furniture,Bookcases,7671.3,6,1837.79
02676-IND,2023-06-14,Tamil Nadu,South,Technology,Phones,6628.69,8,575.15
02677-IND,2023-09-15,Delhi,North,Furniture,Tables,6645.93,4,1125.04
02678-IND,2023-02-11,Tamil Nadu,South,Furniture,Tables,3234.7,3,549.07
02679-IND,2023-07-18,Maharashtra,West,Technology,Phones,12936.44,3,1663.92
02680-IND,2023-05-07,West Bengal,East,Technology,Phones,1838.95,9,229.5
02681-IND,2023-05-25,Gujarat,West,Technology,Laptops,10270.72,9,754.8
02682-IND,2023-07-14,Gujarat,West,Office Supplies,Binders,1243.37,5,214.93
02683-IND,2023-08-16,Uttar Pradesh,North,Technology,Phones,10282.11,9,1867.65
02684-IND,2023-01-10,Karnataka,South,Furniture,Tables,2805.57,6,698.45
02685-IND,2023-11-25,Maharashtra,West,Office Supplies,Binders,14354.78,6,2674.02
02686-IND,2023-06-26,Tamil Nadu,South,Furniture,Chairs,13528.67,6,1774.49
02687-IND,2023-03-20,Delhi,North,Furniture,Tables,8257.33,5,479.07
02688-IND,2023-12-26,Delhi,North,Office Supplies,Paper,10941.04,6,3203.11
02689-IND,2023-09-02,Maharashtra,West,Furniture,Bookcases,19993.95,6,2141.08
02690-IND,2023-10-09,Rajasthan,North,Technology,Accessories,13046.49,6,1544.53
02691-IND,2023-12-16,Delhi,North,Technology,Laptops,9189.87,8,1348.66
02692-IND,2023-04-25,West Bengal,East,Office Supplies,Pens,12056.86,6,3424.54
02693-IND,2023-03-30,Tamil Nadu,South,Technology,Laptops,18913.5,5,3726.41
02694-IND,2023-07-18,Delhi,North,Furniture,Tables,16977.94,7,3128.78
02695-IND,2023-11-07,Rajasthan,North,Technology,Phones,2141.65,4,122.38
02696-IND,2023-05-19,Tamil Nadu,South,Office Supplies,Pens,5306.27,8,505.48
02697-IND,2023-11-18,Uttar Pradesh,North,Technology,Phones,17520.78,4,3243.19
02698-IND,2023-12-28,West Bengal,East,Furniture,Tables,19358.87,9,4085.82
02699-IND,2023-02-02,Rajasthan,North,Furniture,Bookcases,6843.14,9,1297.32
02700-IND,2023-08-12,Karnataka,South,Technology,Phones,15064.53,3,2343.32
02701-IND,2023-07-06,Uttar Pradesh,North,Technology,Accessories,1462.44,7,162.41
02702-IND,2023-10-26,Tamil Nadu,South,Technology,Accessories,10529.95,2,948.53
02703-IND,2023-08-04,Maharashtra,West,Technology,Laptops,7808.22,9,1949.26
02704-IND,2023-07-07,Karnataka,South,Office Supplies,Paper,7496.61,9,753.06
02705-IND,2023-07-22,Delhi,North,Technology,Accessories,12953.86,10,1576.74
02706-IND,2023-08-26,Tamil Nadu,South,Technology,Accessories,13276.93,10,2815.57
02707-IND,2023-03-09,Karnataka,South,Furniture,Chairs,16392.81,10,2194.92
02708-IND,2023-04-22,Gujarat,West,Technology,Phones,15338.08,7,3265.08
02709-IND,2023-03-02,Maharashtra,West,Furniture,Tables,7811.39,6,718.28
02710-IND,2023-05-26,West Bengal,East,Office Supplies,Binders,4324.88,8,360.36
02711-IND,2023-12-22,Uttar Pradesh,North,Furniture,Tables,14001.57,9,3171.09
02712-IND,2023-04-27,Uttar Pradesh,North,Technology,Laptops,7311.12,10,572.43
02713-IND,2023-09-07,Maharashtra,West,Furniture,Chairs,16726.49,2,2293.87
02714-IND,2023-05-26,Maharashtra,West,Furniture,Chairs,11915.6,8,1137.14
02715-IND,2023-11-13,West Bengal,East,Furniture,Bookcases,1330.56,2,146.36
02716-IND,2023-06-01,Gujarat,West,Technology,Laptops,12028.51,4,1795.24
02717-IND,2023-11-03,Gujarat,West,Office Supplies,Binders,864.14,7,257.78
02718-IND,2023-02-05,West Bengal,East,Office Supplies,Pens,16811.02,2,2062.15
02719-IND,2023-09-10,Gujarat,West,Furniture,Chairs,6568.93,2,1554.89
02720-IND,2023-10-19,Maharashtra,West,Office Supplies,Pens,3861.84,3,1153.02
02721-IND,2023-08-06,Delhi,North,Technology,Laptops,11062.43,6,1332.34
02722-IND,2023-10-30,Rajasthan,North,Furniture,Chairs,15787.67,3,814.32
02723-IND,2023-02-09,Karnataka,South,Furniture,Bookcases,9002.02,3,2578.46
02724-IND,2023-12-26,Uttar Pradesh,North,Furniture,Tables,6554.89,3,1434.97
02725-IND,2023-08-05,Karnataka,South,Furniture,Tables,4206.16,8,528.82
02726-IND,2023-10-25,Rajasthan,North,Office Supplies,Paper,10306.77,5,2374.14
02727-IND,2023-10-24,Delhi,North,Technology,Accessories,18842.41,4,5213.23
02728-IND,2023-06-04,Delhi,North,Office Supplies,Pens,14232.57,7,2543.35
02729-IND,2023-06-30,Gujarat,West,Office Supplies,Paper,4052.13,9,1009.44
02730-IND,2023-06-21,Delhi,North,Office Supplies,Binders,2158.97,7,179.24
02731-IND,2023-05-13,Uttar Pradesh,North,Technology,Phones,12880.35,2,833.78
02732-IND,2023-07-03,Karnataka,South,Furniture,Tables,17005.31,3,4240.62
02733-IND,2023-01-25,Rajasthan,North,Technology,Accessories,7997.23,4,852.25
02734-IND,2023-06-12,Karnataka,South,Technology,Accessories,8906.44,4,1677.57
02735-IND,2023-07-24,Delhi,North,Furniture,Chairs,15504.78,7,3071.74
02736-IND,2023-11-18,Uttar Pradesh,North,Furniture,Chairs,8492.33,6,2201.28
02737-IND,2023-03-22,West Bengal,East,Office Supplies,Paper,1220.2,4,358.74
02738-IND,2023-05-21,Maharashtra,West,Office Supplies,Pens,19569.04,4,3130.65
02739-IND,2023-07-17,Delhi,North,Office Supplies,Pens,19964.85,4,2924.03
02740-IND,2023-09-10,Karnataka,South,Furniture,Tables,18447.19,4,1088.07
02741-IND,2023-05-22,Rajasthan,North,Office Supplies,Paper,16705.69,10,1715.22
02742-IND,2023-02-21,Delhi,North,Office Supplies,Pens,16838.42,6,1915.9
02743-IND,2023-12-22,Tamil Nadu,South,Furniture,Chairs,7484.97,10,830.93
02744-IND,2023-05-16,West Bengal,East,Office Supplies,Paper,10068.79,2,1106.61
02745-IND,2023-01-20,Gujarat,West,Technology,Phones,4299.73,5,1148.66
02746-IND,2023-03-23,Uttar Pradesh,North,Furniture,Bookcases,15699.61,8,2909.31
02747-IND,2023-11-15,Gujarat,West,Technology,Laptops,12658.15,6,2117.79
02748-IND,2023-07-28,Maharashtra,West,Technology,Accessories,2812.15,10,771.74
02749-IND,2023-03-19,Rajasthan,North,Furniture,Chairs,10421.27,10,749.73
02750-IND,2023-12-10,Gujarat,West,Office Supplies,Paper,19148.22,2,5372.05
02751-IND,2023-04-09,Rajasthan,North,Technology,Laptops,953.0,3,234.24
02752-IND,2023-12-26,Maharashtra,West,Technology,Accessories,759.51,6,80.86
02753-IND,2023-10-22,Tamil Nadu,South,Office Supplies,Binders,4843.92,3,629.77
02754-IND,2023-08-08,Uttar Pradesh,North,Technology,Laptops,11508.71,8,1933.11
02755-IND,2023-07-15,Karnataka,South,Technology,Laptops,13080.23,7,1512.23
02756-IND,2023-05-13,Karnataka,South,Office Supplies,Binders,7248.55,4,1835.17
02757-IND,2023-09-06,Delhi,North,Technology,Phones,5696.83,8,1611.0
02758-IND,2023-03-17,Rajasthan,North,Office Supplies,Binders,16113.06,7,3117.89
02759-IND,2023-07-13,Tamil Nadu,South,Office Supplies,Pens,7611.03,2,682.24
02760-IND,2023-07-07,Karnataka,South,Furniture,Chairs,14916.76,3,2812.73
02761-IND,2023-08-19,Rajasthan,North,Furniture,Chairs,16599.26,1,4385.87
02762-IND,2023-05-25,Gujarat,West,Office Supplies,Binders,11785.79,3,2996.83
02763-IND,2023-11-04,Gujarat,West,Technology,Laptops,3098.88,6,183.69
02764-IND,2023-07-28,Rajasthan,North,Office Supplies,Pens,6966.4,9,1010.98
02765-IND,2023-10-16,Maharashtra,West,Office Supplies,Pens,11527.88,3,2047.76
02766-IND,2023-04-10,Karnataka,South,Furniture,Bookcases,10909.9,5,2004.15
02767-IND,2023-02-26,West Bengal,East,Technology,Accessories,7275.07,10,688.26
02768-IND,2023-04-28,West Bengal,East,Furniture,Tables,15247.65,6,1582.61
02769-IND,2023-12-04,Uttar Pradesh,North,Office Supplies,Pens,1809.54,1,385.34
02770-IND,2023-09-02,Tamil Nadu,South,Office Supplies,Pens,9836.14,10,787.04
02771-IND,2023-10-05,Karnataka,South,Furniture,Bookcases,1744.41,2,130.16
02772-IND,2023-11-24,West Bengal,East,Office Supplies,Pens,9173.34,7,1342.12
02773-IND,2023-06-08,West Bengal,East,Furniture,Chairs,18053.65,4,1658.16
02774-IND,2023-02-01,Maharashtra,West,Furniture,Bookcases,2319.82,1,332.49
02775-IND,2023-12-27,Delhi,North,Furniture,Chairs,9894.48,10,838.69
02776-IND,2023-11-07,Delhi,North,Furniture,Bookcases,18078.12,5,4869.5
02777-IND,2023-12-20,Karnataka,South,Technology,Accessories,14403.01,7,4005.34
02778-IND,2023-08-18,Delhi,North,Technology,Laptops,11455.35,2,1899.65
02779-IND,2023-01-12,Tamil Nadu,South,Furniture,Bookcases,6749.71,10,674.02
02780-IND,2023-10-15,Tamil Nadu,South,Technology,Accessories,16307.56,1,2352.9
02781-IND,2023-12-04,Rajasthan,North,Furniture,Tables,2315.11,2,511.41
02782-IND,2023-06-26,Maharashtra,West,Technology,Accessories,19204.77,10,2097.51
02783-IND,2023-12-09,Tamil Nadu,South,Technology,Accessories,9372.43,4,590.79
02784-IND,2023-09-19,West Bengal,East,Furniture,Tables,18965.83,1,4923.11
02785-IND,2023-11-25,Gujarat,West,Office Supplies,Paper,3429.82,2,511.08
02786-IND,2023-07-03,Delhi,North,Furniture,Tables,17196.42,2,4588.42
02787-IND,2023-06-03,Uttar Pradesh,North,Furniture,Bookcases,3151.31,9,272.33
02788-IND,2023-01-11,Uttar Pradesh,North,Furniture,Bookcases,7408.04,5,823.26
02789-IND,2023-01-18,Maharashtra,West,Technology,Laptops,19986.29,2,4762.16
02790-IND,2023-07-03,Uttar Pradesh,North,Office Supplies,Paper,13938.29,8,1179.18
02791-IND,2023-01-15,Karnataka,South,Technology,Laptops,13204.98,8,2819.85
02792-IND,2023-03-02,West Bengal,East,Office Supplies,Paper,10372.49,4,971.12
02793-IND,2023-08-27,Tamil Nadu,South,Technology,Phones,7924.52,2,1007.99
02794-IND,2023-01-23,West Bengal,East,Technology,Accessories,4788.53,4,935.03
02795-IND,2023-09-29,Gujarat,West,Technology,Phones,7966.72,3,2258.72
02796-IND,2023-08-16,Tamil Nadu,South,Furniture,Bookcases,3497.4,7,231.24
02797-IND,2023-11-27,Karnataka,South,Office Supplies,Binders,9637.42,7,2184.7
02798-IND,2023-03-04,Uttar Pradesh,North,Office Supplies,Pens,11967.74,8,964.5
02799-IND,2023-01-16,Maharashtra,West,Furniture,Tables,19184.92,2,1772.23
02800-IND,2023-09-12,Rajasthan,North,Technology,Phones,14657.58,6,4384.58
02801-IND,2023-05-29,Karnataka,South,Office Supplies,Pens,15408.11,5,2748.73
02802-IND,2023-09-10,Rajasthan,North,Furniture,Bookcases,8941.39,3,2517.47
02803-IND,2023-09-03,Karnataka,South,Furniture,Bookcases,19965.65,10,4770.29
02804-IND,2023-08-12,West Bengal,East,Technology,Laptops,13467.74,10,1369.63
02805-IND,2023-10-29,Rajasthan,North,Office Supplies,Pens,10759.11,10,1718.58
02806-IND,2023-07-09,Karnataka,South,Furniture,Bookcases,19699.41,5,4187.87
02807-IND,2023-11-25,West Bengal,East,Technology,Phones,13812.22,8,3503.03
02808-IND,2023-11-18,West Bengal,East,Furniture,Chairs,13930.96,8,3918.18
02809-IND,2023-09-09,Rajasthan,North,Furniture,Bookcases,15611.95,4,3691.58
02810-IND,2023-04-23,Gujarat,West,Furniture,Bookcases,19982.6,7,1875.12
02811-IND,2023-01-04,West Bengal,East,Technology,Accessories,7321.5,2,1570.41
02812-IND,2023-09-27,Uttar Pradesh,North,Technology,Accessories,12619.97,3,2578.5
02813-IND,2023-09-23,Maharashtra,West,Office Supplies,Binders,11189.5,10,2606.61
02814-IND,2023-01-27,Maharashtra,West,Office Supplies,Paper,18648.17,9,3205.68
02815-IND,2023-07-28,Tamil Nadu,South,Furniture,Tables,1256.66,10,279.4
02816-IND,2023-09-28,Delhi,North,Office Supplies,Pens,10601.4,7,2624.4
02817-IND,2023-11-02,Tamil Nadu,South,Furniture,Tables,10587.57,8,1241.62
02818-IND,2023-02-05,Uttar Pradesh,North,Technology,Accessories,13845.68,8,2498.21
02819-IND,2023-08-20,Tamil Nadu,South,Furniture,Bookcases,11119.38,10,1010.98
02820-IND,2023-08-31,Uttar Pradesh,North,Technology,Phones,17655.06,1,1845.1
02821-IND,2023-07-09,Delhi,North,Office Supplies,Binders,3960.73,8,1031.63
02822-IND,2023-02-20,Delhi,North,Office Supplies,Pens,8942.31,4,1350.98
02823-IND,2023-12-30,Delhi,North,Technology,Laptops,5402.05,5,983.7
02824-IND,2023-10-16,Maharashtra,West,Technology,Laptops,10503.0,9,2148.05
02825-IND,2023-11-15,Maharashtra,West,Office Supplies,Pens,2301.08,7,551.7
02826-IND,2023-12-19,West Bengal,East,Furniture,Chairs,3500.98,5,562.6
02827-IND,2023-03-03,Delhi,North,Technology,Accessories,13000.23,1,2926.95
02828-IND,2023-01-10,Rajasthan,North,Office Supplies,Paper,7714.81,1,1548.75
02829-IND,2023-01-01,Delhi,North,Technology,Accessories,6717.88,4,1446.16
02830-IND,2023-08-08,Delhi,North,Furniture,Chairs,14707.16,4,4079.58
02831-IND,2023-08-22,Gujarat,West,Office Supplies,Pens,9417.89,10,755.33
02832-IND,2023-09-13,Gujarat,West,Technology,Accessories,5851.77,10,1053.87
02833-IND,2023-12-01,West Bengal,East,Furniture,Tables,6070.48,2,338.61
02834-IND,2023-05-28,Tamil Nadu,South,Technology,Accessories,5850.78,5,317.03
02835-IND,2023-03-23,Rajasthan,North,Technology,Accessories,5984.27,2,689.56
02836-IND,2023-06-04,Delhi,North,Furniture,Tables,9251.51,3,2056.82
02837-IND,2023-05-27,Karnataka,South,Furniture,Tables,18194.2,10,3765.56
02838-IND,2023-06-26,Maharashtra,West,Technology,Phones,18932.41,2,2176.65
02839-IND,2023-06-06,West Bengal,East,Technology,Phones,16310.88,9,1937.15
02840-IND,2023-05-03,Maharashtra,West,Furniture,Chairs,9180.4,6,1399.98
02841-IND,2023-10-08,Tamil Nadu,South,Furniture,Chairs,3285.91,10,297.93
02842-IND,2023-03-24,Tamil Nadu,South,Technology,Laptops,9529.82,4,792.62
02843-IND,2023-11-21,Rajasthan,North,Technology,Accessories,11036.18,9,1257.45
02844-IND,2023-10-21,Tamil Nadu,South,Office Supplies,Paper,7292.42,6,1131.12
02845-IND,2023-02-28,Uttar Pradesh,North,Furniture,Tables,9947.77,6,1468.57
02846-IND,2023-12-14,Gujarat,West,Technology,Phones,3359.74,6,537.6
02847-IND,2023-02-22,Gujarat,West,Technology,Accessories,19241.91,10,5109.58
02848-IND,2023-02-22,Tamil Nadu,South,Technology,Accessories,3904.14,5,778.27
02849-IND,2023-05-11,Gujarat,West,Furniture,Bookcases,2668.97,4,518.54
02850-IND,2023-09-14,Delhi,North,Technology,Phones,15355.01,5,1552.52
02851-IND,2023-07-30,Tamil Nadu,South,Furniture,Chairs,1085.1,2,78.38
02852-IND,2023-02-04,Karnataka,South,Technology,Laptops,5767.19,9,1547.25
02853-IND,2023-06-29,Rajasthan,North,Technology,Phones,18043.28,2,2950.35
02854-IND,2023-10-20,Karnataka,South,Technology,Laptops,14985.95,3,1784.17
02855-IND,2023-08-18,Rajasthan,North,Office Supplies,Binders,6104.39,3,446.99
02856-IND,2023-07-01,Delhi,North,Furniture,Tables,16808.68,7,4811.66
02857-IND,2023-08-23,Rajasthan,North,Office Supplies,Binders,13709.54,6,2236.07
02858-IND,2023-06-19,Gujarat,West,Office Supplies,Pens,10929.54,10,2708.71
02859-IND,2023-06-23,Maharashtra,West,Furniture,Tables,7315.5,3,1193.43
02860-IND,2023-10-15,Tamil Nadu,South,Office Supplies,Binders,18370.38,2,2656.34
02861-IND,2023-04-01,Karnataka,South,Technology,Laptops,4557.72,10,568.96
02862-IND,2023-02-28,West Bengal,East,Technology,Laptops,19943.46,8,4990.33
02863-IND,2023-01-26,Maharashtra,West,Furniture,Tables,6109.68,9,654.11
02864-IND,2023-03-04,Tamil Nadu,South,Office Supplies,Pens,6097.25,8,1428.21
02865-IND,2023-02-23,West Bengal,East,Technology,Laptops,14496.16,10,1463.97
02866-IND,2023-11-02,Karnataka,South,Furniture,Chairs,3124.58,2,876.06
02867-IND,2023-04-29,Maharashtra,West,Technology,Accessories,13115.91,5,3344.84
02868-IND,2023-12-25,Rajasthan,North,Technology,Accessories,12487.78,3,2259.57
02869-IND,2023-02-11,Tamil Nadu,South,Technology,Accessories,16105.93,6,2192.04
02870-IND,2023-05-12,Karnataka,South,Office Supplies,Pens,9973.56,4,2941.72
02871-IND,2023-01-30,West Bengal,East,Office Supplies,Paper,6266.97,1,737.64
02872-IND,2023-04-03,Delhi,North,Furniture,Tables,13956.8,10,3999.64
02873-IND,2023-09-02,West Bengal,East,Furniture,Tables,4490.67,9,922.48
02874-IND,2023-12-09,Uttar Pradesh,North,Office Supplies,Binders,7962.46,1,1021.36
02875-IND,2023-08-05,Delhi,North,Furniture,Chairs,6575.73,5,473.1
02876-IND,2023-08-25,Gujarat,West,Furniture,Tables,18637.37,1,1398.71
02877-IND,2023-05-09,Karnataka,South,Technology,Laptops,2738.17,8,785.01
02878-IND,2023-02-15,West Bengal,East,Office Supplies,Paper,11281.87,3,1331.31
02879-IND,2023-11-13,Gujarat,West,Technology,Laptops,14679.66,9,4328.63
02880-IND,2023-10-06,Karnataka,South,Technology,Accessories,13968.24,5,923.62
02881-IND,2023-12-24,West Bengal,East,Office Supplies,Pens,1727.23,9,257.89
02882-IND,2023-05-18,Uttar Pradesh,North,Technology,Laptops,13423.71,3,3966.55
02883-IND,2023-01-17,Gujarat,West,Furniture,Chairs,5723.16,10,1560.16
02884-IND,2023-03-10,Rajasthan,North,Office Supplies,Pens,2388.73,8,399.42
02885-IND,2023-10-28,Delhi,North,Furniture,Bookcases,4590.3,4,1042.86
02886-IND,2023-01-05,Uttar Pradesh,North,Technology,Phones,825.93,1,80.1
02887-IND,2023-04-02,Delhi,North,Office Supplies,Binders,7008.99,7,2090.26
02888-IND,2023-05-01,Rajasthan,North,Furniture,Bookcases,4812.75,6,577.03
02889-IND,2023-01-04,Uttar Pradesh,North,Office Supplies,Pens,13191.24,1,3659.85
02890-IND,2023-05-14,Tamil Nadu,South,Furniture,Tables,2777.88,4,802.75
02891-IND,2023-04-06,Uttar Pradesh,North,Technology,Laptops,7694.38,6,917.1
02892-IND,2023-10-04,Uttar Pradesh,North,Furniture,Chairs,17158.12,2,4678.56
